u_id,b_id,a_id,name,average_rating,ratings_count,text_reviews_count
1450889,14050,498072,Audrey Niffenegger,3.89,1245869,54491
1450889,123013,1169504,A.S. Byatt,3.84,217560,11836
1450889,818630,1169504,A.S. Byatt,3.84,217560,11836
1450889,91519,1169504,A.S. Byatt,3.84,217560,11836
1450889,91688,1169504,A.S. Byatt,3.84,217560,11836
1450889,6149,3534,Toni Morrison,3.83,511957,23074
1450889,298381,1169504,A.S. Byatt,3.84,217560,11836
1450889,6280379,1169504,A.S. Byatt,3.84,217560,11836
1450889,41219,1169504,A.S. Byatt,3.84,217560,11836
1450889,2694539,56836,Simon Mawer,3.73,13627,1997
1450889,7937843,23613,Emma Donoghue,3.93,487474,43081
1450889,6801335,227026,Hans Fallada,4.14,15721,2057
1450889,11711,7471,D.B.C. Pierre,3.53,24859,1346
1450889,18723,11271,Monica Ali,3.29,26285,2390
1450889,20675,159,Henry James,3.63,227027,12254
1450889,10210,1036615,Charlotte Brontë,4.06,1227153,31177
1450889,8366402,4937879,Téa Obreht,3.37,71861,9294
1450889,10964693,1467,Jeffrey Eugenides,3.93,1195282,47092
1450889,937105,32349,Sylvia Townsend Warner,3.94,6514,664
1450889,10980811,314772,John Burnside,3.65,2976,513
1450889,2623,239579,Charles Dickens,3.85,2156764,56170
1450889,18254,239579,Charles Dickens,3.85,2156764,56170
1450889,7144,3137322,Fyodor Dostoyevsky,4.16,834615,30843
1450889,9778360,52832,Anne Enright,3.15,24470,4213
1450889,11250317,176372,Madeline Miller,4.20,38424,5690
1450889,7935678,1354267,Ann Weisgarber,3.88,3663,729
1450889,6397019,103131,Georgina Harding,3.44,1588,281
1450889,6101138,58851,Hilary Mantel,3.91,172368,21319
1450889,13507212,58851,Hilary Mantel,3.91,172368,21319
1450889,176963,103131,Georgina Harding,3.44,1588,281
1450889,14569975,597535,Alison Moore,3.42,3555,561
1450889,12031532,13847588,Tan Twan Eng,4.11,16702,2578
1450889,11700333,147246,Deborah Levy,3.29,6869,1034
1450889,9655336,4448625,Stephen Kelman,3.50,7822,930
1450889,13330599,4000,Pat Barker,3.96,44754,3049
1450889,6482682,1285555,José Saramago,3.97,229171,18897
1450889,44001,24732,Andrea Levy,3.79,24262,2056
1450889,62851,2533,Graham Greene,3.89,182366,12467
1875737,3205918,1362709,Shawn Klomparens,3.58,444,159
1875737,3295695,1395810,G.A. Aiken,4.21,78150,4332
1875737,4311773,2357,Kerrelyn Sparks,4.14,154205,7396
1875737,1472878,54493,Kristin Hannah,4.13,623675,62362
1875737,84133,4430,Sherrilyn Kenyon,4.23,1106215,47418
1875737,1833852,837804,Steve Toltz,3.98,9032,1379
1875737,1474628,690619,Lauren Groff,3.62,67607,10390
1875737,6611218,68429,Justin Evans,3.41,4367,838
1875737,10909,7128,Jodi Picoult,3.93,2472034,145109
1875737,5161066,17061,Charlaine Harris,3.93,2676406,104765
1875737,140075,17061,Charlaine Harris,3.93,2676406,104765
1875737,2233407,17061,Charlaine Harris,3.93,2676406,104765
1875737,140082,17061,Charlaine Harris,3.93,2676406,104765
1875737,140079,17061,Charlaine Harris,3.93,2676406,104765
1875737,170210,17061,Charlaine Harris,3.93,2676406,104765
1875737,140077,17061,Charlaine Harris,3.93,2676406,104765
1875737,110494,17061,Charlaine Harris,3.93,2676406,104765
1875737,301082,17061,Charlaine Harris,3.93,2676406,104765
1875737,575004,30819,Heather Graham,3.89,164477,11804
1875737,58077,17061,Charlaine Harris,3.93,2676406,104765
1875737,731807,30819,Heather Graham,3.89,164477,11804
1875737,4078927,374590,Chris Cleave,3.67,200820,22194
1875737,4961048,90150,Carrie Fisher,3.50,28139,3258
1875737,284138,78303,Kimberly Raye,3.76,18473,1031
1875737,4313522,702360,Erica Bauermeister,3.72,27005,5186
1875737,2299110,4430,Sherrilyn Kenyon,4.23,1106215,47418
1875737,3452619,1212497,Toni Jordan,3.56,3908,756
1875737,3512008,4861,Charlie Huston,3.90,41777,3229
1875737,880410,10209,Belva Plain,3.86,47174,1392
1875737,3078805,9972,Julia Glass,3.53,57265,5598
1875737,2232901,45949,Michael Norman,3.88,3764,156
1875737,3301314,1397822,Amy MacKinnon,3.54,2165,408
1875737,85301,3670,Jhumpa Lahiri,3.99,424823,30335
1875737,2595138,149883,Andrew Davidson,3.96,33779,4768
1875737,2725134,1448,Karen Joy Fowler,3.44,127156,13570
1875737,7220,4711,Sue Monk Kidd,3.97,1058784,48893
1875737,498835,9343,Kate Mosse,3.58,68142,6280
1875737,77838,44103,Donna Boyd,3.81,1680,181
1875737,1103,713,Lisa See,3.94,473776,34678
1875737,12232938,316,Alice Sebold,3.73,1570999,42541
1875737,281691,103020,Jonis Agee,3.47,1984,362
1875737,376630,18341,Stewart O'Nan,3.59,37701,6104
1875737,471381,263930,Laurie Graff,3.02,1988,250
1875737,319139,1239,Catherine Coulter,3.95,256045,10724
1875737,30159,1239,Catherine Coulter,3.95,256045,10724
1875737,651579,1239,Catherine Coulter,3.95,256045,10724
1875737,77791,1239,Catherine Coulter,3.95,256045,10724
1875737,584847,1239,Catherine Coulter,3.95,256045,10724
1875737,319136,1239,Catherine Coulter,3.95,256045,10724
1875737,30166,1239,Catherine Coulter,3.95,256045,10724
1875737,342240,1239,Catherine Coulter,3.95,256045,10724
1875737,2200877,566874,Sarah Addison Allen,3.95,232063,30202
1875737,394225,9915,Ann Packer,3.36,29436,3522
1875737,1122023,552457,Alexandra Sokoloff,3.80,10135,1518
1875737,16180,9987,Philippa Gregory,3.88,1033805,55656
1875737,625827,6259,Kay Hooper,4.03,133411,4985
1875737,458313,6259,Kay Hooper,4.03,133411,4985
1875737,194003,6259,Kay Hooper,4.03,133411,4985
1875737,80567,45876,Pam Lewis,3.26,3517,668
1875737,1656001,941441,Stephenie Meyer,3.64,7842734,277451
1875737,1162543,941441,Stephenie Meyer,3.64,7842734,277451
1875737,428263,941441,Stephenie Meyer,3.64,7842734,277451
1875737,49041,941441,Stephenie Meyer,3.64,7842734,277451
1875737,41865,941441,Stephenie Meyer,3.64,7842734,277451
1875737,1972091,24892,Andrew Sean Greer,3.57,17786,2918
1875737,776137,24892,Andrew Sean Greer,3.57,17786,2918
1875737,531350,2345,Nicholas Sparks,4.05,3991607,121000
1875737,320199,183956,Nicci French,3.67,49375,4194
1875737,320200,183956,Nicci French,3.67,49375,4194
1875737,320197,183956,Nicci French,3.67,49375,4194
1875737,15964,3524,Joyce Carol Oates,3.67,257889,22167
1875737,11782,3524,Joyce Carol Oates,3.67,257889,22167
1875737,15972,3524,Joyce Carol Oates,3.67,257889,22167
1875737,10914,7128,Jodi Picoult,3.93,2472034,145109
1875737,1609451,7128,Jodi Picoult,3.93,2472034,145109
1875737,14865,7128,Jodi Picoult,3.93,2472034,145109
1875737,10916,7128,Jodi Picoult,3.93,2472034,145109
1875737,10917,7128,Jodi Picoult,3.93,2472034,145109
1875737,3707819,1577182,Leopoldo Gout,3.74,1991,177
1891686,33,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,7332,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,7329,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,7347,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,23613,4699102,Unknown,3.52,264825,8891
1891686,66797,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,7346,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,2333,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,2327,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,5907,656983,J.R.R. Tolkien,4.29,5374105,79927
1891686,338723,1654,Terry Pratchett,4.12,2704618,83103
1891686,840178,1654,Terry Pratchett,4.12,2704618,83103
1729306,1966065,29142,Women of Faith,4.05,573,52
1729306,174703,53,Heidi Murkoff,3.74,53766,3322
1729306,44408,24922,Bill Hybels,4.04,18229,1065
1729306,416793,72902,T.D. Jakes,4.30,16308,1122
1690527,8809,5735,Anthony Burgess,3.98,448285,10313
1690527,15638,670859,Edmond Rostand,4.05,52909,1244
1690527,2657,1825,Harper Lee,4.21,2884949,80460
1690527,968,630,Dan Brown,3.75,4543161,126848
1690527,4671,3190,F. Scott Fitzgerald,3.86,2626634,59018
1690527,30119,435477,Shel Silverstein,4.31,1981431,27156
1690527,5470,3706,George Orwell,3.98,3641964,71670
1690527,7624,306,William Golding,3.62,1450734,23333
1690527,7613,3706,George Orwell,3.98,3641964,71670
1690527,2956,1244,Mark Twain,3.83,1745090,30407
1690527,18135,947,William Shakespeare,3.85,4460155,65504
1690527,350,205,Robert A. Heinlein,3.91,806032,22112
1690527,16690,205,Robert A. Heinlein,3.91,806032,22112
1690527,352,205,Robert A. Heinlein,3.91,806032,22112
1690527,7745,5237,Hunter S. Thompson,4.03,342013,9649
1690527,227463,5735,Anthony Burgess,3.98,448285,10313
1690527,876989,57639,Thomas Paine,4.01,54509,1605
1690527,80930,46084,Alex Lubertozzi,4.05,154,19
1690527,12296,7799,Nathaniel Hawthorne,3.40,570872,14240
1690527,818532,19708,Leon Uris,4.20,158199,3817
1690527,11566,3389,Stephen King,3.98,8638359,274531
1690527,22283,2546,Chuck Palahniuk,3.83,1070601,44891
1772888,101910,29988,Sara Nickles,3.73,674,90
1772888,9601,2778055,Kurt Vonnegut,4.04,1726837,49761
1772888,135479,2778055,Kurt Vonnegut,4.04,1726837,49761
1772888,1823114,208436,Cyril Pedrosa,4.05,5903,623
1772888,53101,30013,Djuna Barnes,3.72,6516,600
1772888,70241,7010931,J.G. Ballard,3.78,86123,5583
1772888,4981,2778055,Kurt Vonnegut,4.04,1726837,49761
1772888,23940,4462369,William S. Burroughs,3.69,151239,6207
1772888,34282,4260,Diana Wynne Jones,4.09,358906,19694
1772888,439288,10003,Laurie Halse Anderson,3.95,583099,39861
1772888,295184,46130,William Nicholson,3.92,39336,1596
1772888,4989,626222,Anita Diamant,4.08,477807,24613
1772888,238937,26,Anne McCaffrey,4.05,817440,13852
1772888,61965,26,Anne McCaffrey,4.05,817440,13852
1772888,203288,26,Anne McCaffrey,4.05,817440,13852
1772888,653711,26,Anne McCaffrey,4.05,817440,13852
1772888,61926,26,Anne McCaffrey,4.05,817440,13852
1772888,24870,26,Anne McCaffrey,4.05,817440,13852
1772888,61958,26,Anne McCaffrey,4.05,817440,13852
1772888,465904,26,Anne McCaffrey,4.05,817440,13852
1772888,28553,26,Anne McCaffrey,4.05,817440,13852
1772888,127586,26,Anne McCaffrey,4.05,817440,13852
1772888,28547,26,Anne McCaffrey,4.05,817440,13852
1772888,28541,26,Anne McCaffrey,4.05,817440,13852
1772888,1799642,3242,L. Frank Baum,3.95,386368,13704
1772888,3095113,3242,L. Frank Baum,3.95,386368,13704
1772888,1954859,3242,L. Frank Baum,3.95,386368,13704
1772888,765306,3242,L. Frank Baum,3.95,386368,13704
1772888,489065,3242,L. Frank Baum,3.95,386368,13704
1772888,109505,3242,L. Frank Baum,3.95,386368,13704
1772888,533690,3242,L. Frank Baum,3.95,386368,13704
1772888,765301,3242,L. Frank Baum,3.95,386368,13704
1772888,87294,3242,L. Frank Baum,3.95,386368,13704
1772888,135288,3242,L. Frank Baum,3.95,386368,13704
1772888,60179,3242,L. Frank Baum,3.95,386368,13704
1772888,765300,3242,L. Frank Baum,3.95,386368,13704
1772888,179639,3242,L. Frank Baum,3.95,386368,13704
1772888,548260,3242,L. Frank Baum,3.95,386368,13704
1772888,560637,3242,L. Frank Baum,3.95,386368,13704
1772888,179668,3242,L. Frank Baum,3.95,386368,13704
1772888,179565,3242,L. Frank Baum,3.95,386368,13704
1772888,60177,3242,L. Frank Baum,3.95,386368,13704
1772888,236093,3242,L. Frank Baum,3.95,386368,13704
1772888,24337,13677,Gail Carson Levine,3.90,505592,18971
1772888,52036,1113469,Hermann Hesse,4.00,564041,17204
1772888,2389,1624,Herman Melville,3.47,428135,13811
1772888,1953,239579,Charles Dickens,3.85,2156766,56170
1772888,24213,8164,Lewis Carroll,4.06,853296,18091
1772888,3407971,3706,George Orwell,3.98,3641964,71670
1772888,7437,4462369,William S. Burroughs,3.69,151239,6207
1772888,227463,5735,Anthony Burgess,3.98,448285,10313
1772888,116435,8924,Lloyd Alexander,4.05,273535,8115
1772888,24779,8924,Lloyd Alexander,4.05,273535,8115
1772888,24782,8924,Lloyd Alexander,4.05,273535,8115
1772888,24781,8924,Lloyd Alexander,4.05,273535,8115
1772888,24780,8924,Lloyd Alexander,4.05,273535,8115
1772888,24784,8924,Lloyd Alexander,4.05,273535,8115
1772888,481550,22543,Meredith Ann Pierce,4.00,22557,1094
1772888,180413,22543,Meredith Ann Pierce,4.00,22557,1094
1772888,58068,22543,Meredith Ann Pierce,4.00,22557,1094
1772888,92719,22543,Meredith Ann Pierce,4.00,22557,1094
1772888,92717,22543,Meredith Ann Pierce,4.00,22557,1094
1772888,153795,8596,Tamora Pierce,4.21,986694,21960
1772888,13836,8596,Tamora Pierce,4.21,986694,21960
1772888,13831,8596,Tamora Pierce,4.21,986694,21960
1772888,153780,8596,Tamora Pierce,4.21,986694,21960
1772888,13830,8596,Tamora Pierce,4.21,986694,21960
1772888,13837,8596,Tamora Pierce,4.21,986694,21960
1772888,13835,8596,Tamora Pierce,4.21,986694,21960
1772888,34288,4260,Diana Wynne Jones,4.09,358906,19694
1772888,114510,4260,Diana Wynne Jones,4.09,358906,19694
1772888,34283,4260,Diana Wynne Jones,4.09,358906,19694
1772888,444315,4260,Diana Wynne Jones,4.09,358906,19694
1772888,47528,4260,Diana Wynne Jones,4.09,358906,19694
1772888,47573,4260,Diana Wynne Jones,4.09,358906,19694
1772888,18932,4260,Diana Wynne Jones,4.09,358906,19694
1772888,47520,4260,Diana Wynne Jones,4.09,358906,19694
1772888,34284,4260,Diana Wynne Jones,4.09,358906,19694
1772888,6294,4260,Diana Wynne Jones,4.09,358906,19694
1772888,31363,589,Orson Scott Card,4.05,1872826,83006
1772888,31350,589,Orson Scott Card,4.05,1872826,83006
1772888,7965,589,Orson Scott Card,4.05,1872826,83006
1772888,95573,589,Orson Scott Card,4.05,1872826,83006
1772888,31351,589,Orson Scott Card,4.05,1872826,83006
1772888,92961,589,Orson Scott Card,4.05,1872826,83006
1772888,40287,589,Orson Scott Card,4.05,1872826,83006
1772888,210482,589,Orson Scott Card,4.05,1872826,83006
1772888,31352,589,Orson Scott Card,4.05,1872826,83006
1772888,31354,589,Orson Scott Card,4.05,1872826,83006
1772888,24441,589,Orson Scott Card,4.05,1872826,83006
1772888,7971,589,Orson Scott Card,4.05,1872826,83006
1772888,40303,589,Orson Scott Card,4.05,1872826,83006
1772888,40304,589,Orson Scott Card,4.05,1872826,83006
1772888,92923,589,Orson Scott Card,4.05,1872826,83006
1772888,92956,589,Orson Scott Card,4.05,1872826,83006
1772888,7962,589,Orson Scott Card,4.05,1872826,83006
1772888,40271,589,Orson Scott Card,4.05,1872826,83006
1772888,40293,589,Orson Scott Card,4.05,1872826,83006
1772888,31357,589,Orson Scott Card,4.05,1872826,83006
1772888,7958,589,Orson Scott Card,4.05,1872826,83006
1772888,234724,589,Orson Scott Card,4.05,1872826,83006
1772888,7973,589,Orson Scott Card,4.05,1872826,83006
1772888,8909,880695,H.G. Wells,3.80,643737,18729
1772888,31360,589,Orson Scott Card,4.05,1872826,83006
1772888,8648,589,Orson Scott Card,4.05,1872826,83006
1772888,228665,6252,Robert Jordan,4.14,1507561,33315
1772888,1111600,6252,Robert Jordan,4.14,1507561,33315
1772888,76778,1630,Ray Bradbury,3.99,1429790,47280
1772888,80493,2001324,John Christopher,3.92,32407,2033
1772888,64316,2001324,John Christopher,3.92,32407,2033
1772888,64338,2001324,John Christopher,3.92,32407,2033
1772888,80491,2001324,John Christopher,3.92,32407,2033
1772888,234225,58,Frank Herbert,4.04,803420,17463
1772888,1110498,4699102,Unknown,3.52,264825,8891
1772888,2122,432,Ayn Rand,3.73,643045,31155
